txdate,storecode,tillid,tendercode,cashfloat,cashfloatbase,depositdr,depositdrbase,depositcr,depositcrbase,salesdr,salesdrbase,salescr,salescrbase,pettycash,pettycashbase,cashlift,cashliftbase,excessmoney
2011-03-06 00:00:00.000,11014,30,ST,0.00,0.00,0.00,0.00,0.00,0.00,28326.00,28326.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,27,AG,0.00,0.00,0.00,0.00,0.00,0.00,91645.80,91645.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,22,XD,0.00,0.00,0.00,0.00,0.00,0.00,12601.90,12601.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,09,OT,0.00,0.00,0.00,0.00,0.00,0.00,22076.20,22076.20,854.00,854.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,07,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1981.00,1981.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,16,RJ,0.00,0.00,0.00,0.00,0.00,0.00,978.00,978.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,17,AG,0.00,0.00,0.00,0.00,0.00,0.00,37123.40,37123.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,36,AG,0.00,0.00,0.00,0.00,0.00,0.00,32141.10,32141.10,1598.00,1598.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,40,LF,0.00,0.00,0.00,0.00,0.00,0.00,1575.00,1575.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,27,OT,0.00,0.00,0.00,0.00,0.00,0.00,17498.30,17498.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,02,ST,0.00,0.00,0.00,0.00,0.00,0.00,31289.10,31289.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,45,CH,500.00,500.00,0.00,0.00,0.00,0.00,10439.00,10439.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,22,AG,0.00,0.00,0.00,0.00,0.00,0.00,46381.70,46381.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,07,AG,0.00,0.00,0.00,0.00,0.00,0.00,79055.40,79055.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,27,ST,0.00,0.00,0.00,0.00,0.00,0.00,14156.10,14156.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,09,XD,0.00,0.00,0.00,0.00,0.00,0.00,44777.00,44777.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,45,XD,0.00,0.00,0.00,0.00,0.00,0.00,6411.00,6411.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,11,CP,0.00,0.00,0.00,0.00,0.00,0.00,1745.00,1745.00,1745.00,1745.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,16,XD,0.00,0.00,0.00,0.00,0.00,0.00,14161.60,14161.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,27,XD,0.00,0.00,0.00,0.00,0.00,0.00,43724.20,43724.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,14,OT,0.00,0.00,0.00,0.00,0.00,0.00,37357.20,37357.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,01,OT,0.00,0.00,0.00,0.00,0.00,0.00,67247.60,67247.60,250.00,250.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,30,LF,0.00,0.00,0.00,0.00,0.00,0.00,945.00,945.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,09,ST,0.00,0.00,0.00,0.00,0.00,0.00,23700.90,23700.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,36,XD,0.00,0.00,0.00,0.00,0.00,0.00,8171.30,8171.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,07,LF,0.00,0.00,0.00,0.00,0.00,0.00,1986.40,1986.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,14,ST,0.00,0.00,0.00,0.00,0.00,0.00,11050.50,11050.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,30,XD,0.00,0.00,0.00,0.00,0.00,0.00,16463.00,16463.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,36,LF,0.00,0.00,0.00,0.00,0.00,0.00,861.50,861.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,14,XD,0.00,0.00,0.00,0.00,0.00,0.00,24167.50,24167.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,17,OT,0.00,0.00,0.00,0.00,0.00,0.00,20924.40,20924.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,17,XD,0.00,0.00,0.00,0.00,0.00,0.00,11073.30,11073.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,36,ST,0.00,0.00,0.00,0.00,0.00,0.00,5902.70,5902.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,40,OT,0.00,0.00,0.00,0.00,0.00,0.00,10950.00,10950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,17,ST,0.00,0.00,0.00,0.00,0.00,0.00,6223.90,6223.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,11,LF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,845.00,845.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,09,LF,0.00,0.00,0.00,0.00,0.00,0.00,1794.00,1794.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,14,AG,0.00,0.00,0.00,0.00,0.00,0.00,75968.50,75968.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,01,LJ,0.00,0.00,0.00,0.00,0.00,0.00,8671.00,8671.00,8671.00,8671.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,02,LF,0.00,0.00,0.00,0.00,0.00,0.00,2517.00,2517.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,17,LF,0.00,0.00,0.00,0.00,0.00,0.00,2273.00,2273.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,02,OT,0.00,0.00,0.00,0.00,0.00,0.00,44426.00,44426.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,30,AB,0.00,0.00,0.00,0.00,0.00,0.00,1025.00,1025.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,16,ST,0.00,0.00,0.00,0.00,0.00,0.00,3994.70,3994.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,22,OT,0.00,0.00,0.00,0.00,0.00,0.00,9212.30,9212.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,45,LF,0.00,0.00,0.00,0.00,0.00,0.00,1118.00,1118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,30,DK,0.00,0.00,0.00,0.00,0.00,0.00,455.00,455.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,16,OT,0.00,0.00,0.00,0.00,0.00,0.00,15515.80,15515.80,137.00,137.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,22,LF,0.00,0.00,0.00,0.00,0.00,0.00,1052.30,1052.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,37,OT,0.00,0.00,0.00,0.00,0.00,0.00,11876.60,11876.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,07,OT,0.00,0.00,0.00,0.00,0.00,0.00,21882.60,21882.60,299.00,299.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,07,ST,0.00,0.00,0.00,0.00,0.00,0.00,15518.20,15518.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,07,LJ,0.00,0.00,0.00,0.00,0.00,0.00,2098.00,2098.00,2098.00,2098.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,01,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,40,ST,0.00,0.00,0.00,0.00,0.00,0.00,5085.00,5085.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,17,CH,0.00,0.00,0.00,0.00,0.00,0.00,17231.00,17231.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,39,AG,0.00,0.00,0.00,0.00,0.00,0.00,14805.70,14805.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,23,CH,500.00,500.00,0.00,0.00,0.00,0.00,3503.00,3503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,39,ST,0.00,0.00,0.00,0.00,0.00,0.00,1519.00,1519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,23,XD,0.00,0.00,0.00,0.00,0.00,0.00,4248.60,4248.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,27,LF,0.00,0.00,0.00,0.00,0.00,0.00,3590.80,3590.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,36,OT,0.00,0.00,0.00,0.00,0.00,0.00,10857.00,10857.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,39,CH,0.00,0.00,0.00,0.00,0.00,0.00,8500.50,8500.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,23,LF,0.00,0.00,0.00,0.00,0.00,0.00,717.50,717.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,11,AG,0.00,0.00,0.00,0.00,0.00,0.00,1275.00,1275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,23,ST,0.00,0.00,0.00,0.00,0.00,0.00,2922.20,2922.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,05,AG,0.00,0.00,0.00,0.00,0.00,0.00,21263.00,21263.00,1295.00,1295.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,40,FC,0.00,0.00,0.00,0.00,0.00,0.00,616.00,616.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,37,LF,0.00,0.00,0.00,0.00,0.00,0.00,2159.00,2159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,39,XD,0.00,0.00,0.00,0.00,0.00,0.00,2438.00,2438.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,39,LF,0.00,0.00,0.00,0.00,0.00,0.00,1121.00,1121.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,37,ST,0.00,0.00,0.00,0.00,0.00,0.00,2790.00,2790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,05,CH,0.00,0.00,0.00,0.00,0.00,0.00,3261.00,3261.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,05,XD,0.00,0.00,0.00,0.00,0.00,0.00,1249.00,1249.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,05,OT,0.00,0.00,0.00,0.00,0.00,0.00,931.00,931.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,01,LF,0.00,0.00,0.00,0.00,0.00,0.00,496.00,496.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,23,AG,0.00,0.00,0.00,0.00,0.00,0.00,8103.00,8103.00,345.00,345.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,05,ST,0.00,0.00,0.00,0.00,0.00,0.00,1630.00,1630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,30,TP,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,09,RJ,0.00,0.00,0.00,0.00,0.00,0.00,4240.70,4240.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,39,RJ,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,39,OT,0.00,0.00,0.00,0.00,0.00,0.00,4369.00,4369.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,23,OT,0.00,0.00,0.00,0.00,0.00,0.00,1266.00,1266.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,27,FC,0.00,0.00,0.00,0.00,0.00,0.00,586.00,586.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,14,LF,0.00,0.00,0.00,0.00,0.00,0.00,4763.10,4763.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,22,RJ,0.00,0.00,0.00,0.00,0.00,0.00,704.00,704.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,45,RJ,0.00,0.00,0.00,0.00,0.00,0.00,787.00,787.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,27,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1066.00,1066.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,05,LF,0.00,0.00,0.00,0.00,0.00,0.00,450.00,450.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,16,TP,0.00,0.00,0.00,0.00,0.00,0.00,199.90,199.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,05,LJ,0.00,0.00,0.00,0.00,0.00,0.00,200.00,200.00,200.00,200.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,07,CP,0.00,0.00,0.00,0.00,0.00,0.00,294.00,294.00,294.00,294.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,11,ST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1672.00,1672.00,0.00,0.00,0.00,0.00,0.00
2011-03-06 00:00:00.000,11014,27,AB,0.00,0.00,0.00,0.00,0.00,0.00,491.00,491.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,26,AT,0.00,0.00,0.00,0.00,0.00,0.00,711.00,711.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,39,RJ,0.00,0.00,0.00,0.00,0.00,0.00,1192.00,1192.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,40,AT,0.00,0.00,0.00,0.00,0.00,0.00,333.50,333.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,40,LF,0.00,0.00,0.00,0.00,0.00,0.00,673.50,673.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,36,AT,0.00,0.00,0.00,0.00,0.00,0.00,840.00,840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,40,AB,0.00,0.00,0.00,0.00,0.00,0.00,1258.00,1258.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,09,RJ,0.00,0.00,0.00,0.00,0.00,0.00,150.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,01,FC,0.00,0.00,0.00,0.00,0.00,0.00,3547.00,3547.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,14,DK,0.00,0.00,0.00,0.00,0.00,0.00,2898.50,2898.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,19,DK,0.00,0.00,0.00,0.00,0.00,0.00,2372.00,2372.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,37,AB,0.00,0.00,0.00,0.00,0.00,0.00,598.00,598.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,31,HK,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,31,AT,0.00,0.00,0.00,0.00,0.00,0.00,29.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,42,ST,0.00,0.00,0.00,0.00,0.00,0.00,147.00,147.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,42,DK,0.00,0.00,0.00,0.00,0.00,0.00,330.00,330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,39,FC,0.00,0.00,0.00,0.00,0.00,0.00,199.00,199.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,23,AB,0.00,0.00,0.00,0.00,0.00,0.00,923.00,923.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,06,OT,0.00,0.00,0.00,0.00,0.00,0.00,2950.00,2950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,08,FC,0.00,0.00,0.00,0.00,0.00,0.00,738.00,738.00,240.00,240.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,42,OT,0.00,0.00,0.00,0.00,0.00,0.00,257.00,257.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,45,TP,0.00,0.00,0.00,0.00,0.00,0.00,199.00,199.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,01,AB,0.00,0.00,0.00,0.00,0.00,0.00,9.80,9.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-02 00:00:00.000,11014,14,AT,0.00,0.00,0.00,0.00,0.00,0.00,433.00,433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,47,CH,500.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,41,CH,500.00,500.00,0.00,0.00,0.00,0.00,6509.50,6509.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,08,CH,500.00,500.00,0.00,0.00,0.00,0.00,12601.00,12601.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,23,CH,500.00,500.00,0.00,0.00,0.00,0.00,14077.20,14077.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,01,CH,500.00,500.00,0.00,0.00,0.00,0.00,16340.10,16340.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,18,CH,500.00,500.00,0.00,0.00,0.00,0.00,4904.00,4904.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,09,CH,500.00,500.00,0.00,0.00,0.00,0.00,10312.50,10312.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,39,CH,500.00,500.00,0.00,0.00,0.00,0.00,13716.70,13716.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,11,CH,15000.00,15000.00,0.00,0.00,0.00,0.00,8333.90,8333.90,18461.30,18461.30,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,46,CH,500.00,500.00,0.00,0.00,0.00,0.00,13242.60,13242.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,14,CH,500.00,500.00,0.00,0.00,0.00,0.00,11208.70,11208.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,21,CH,500.00,500.00,0.00,0.00,0.00,0.00,7407.50,7407.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,30,CH,500.00,500.00,0.00,0.00,0.00,0.00,18375.30,18375.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,36,CH,500.00,500.00,0.00,0.00,0.00,0.00,18929.80,18929.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,37,CH,500.00,500.00,0.00,0.00,0.00,0.00,11858.00,11858.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,27,CH,500.00,500.00,0.00,0.00,0.00,0.00,12058.70,12058.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,11,DK,0.00,0.00,0.00,0.00,0.00,0.00,3069.50,3069.50,5294.50,5294.50,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,37,AG,0.00,0.00,0.00,0.00,0.00,0.00,17967.00,17967.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,27,AG,0.00,0.00,0.00,0.00,0.00,0.00,62959.40,62959.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,02,CH,500.00,500.00,0.00,0.00,0.00,0.00,10904.10,10904.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,36,AG,0.00,0.00,0.00,0.00,0.00,0.00,29793.40,29793.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,14,AG,0.00,0.00,0.00,0.00,0.00,0.00,41315.70,41315.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,30,OT,0.00,0.00,0.00,0.00,0.00,0.00,13508.00,13508.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,18,AG,0.00,0.00,0.00,0.00,0.00,0.00,12738.00,12738.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,30,AG,0.00,0.00,0.00,0.00,0.00,0.00,54810.60,54810.60,1420.00,1420.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,02,OT,0.00,0.00,0.00,0.00,0.00,0.00,38952.20,38952.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,11,OT,0.00,0.00,0.00,0.00,0.00,0.00,3815.00,3815.00,16104.00,16104.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,23,XD,0.00,0.00,0.00,0.00,0.00,0.00,1779.80,1779.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,39,AG,0.00,0.00,0.00,0.00,0.00,0.00,39670.10,39670.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,46,DK,0.00,0.00,0.00,0.00,0.00,0.00,3946.00,3946.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,17,DK,0.00,0.00,0.00,0.00,0.00,0.00,10704.00,10704.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,27,OT,0.00,0.00,0.00,0.00,0.00,0.00,19442.70,19442.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,23,AG,0.00,0.00,0.00,0.00,0.00,0.00,31539.00,31539.00,199.50,199.50,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,37,ST,0.00,0.00,0.00,0.00,0.00,0.00,1126.00,1126.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,41,AG,0.00,0.00,0.00,0.00,0.00,0.00,14422.80,14422.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,41,DK,0.00,0.00,0.00,0.00,0.00,0.00,3094.10,3094.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,09,AG,0.00,0.00,0.00,0.00,0.00,0.00,25162.50,25162.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,40,CH,0.00,0.00,0.00,0.00,0.00,0.00,9820.50,9820.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,30,ST,0.00,0.00,0.00,0.00,0.00,0.00,4401.70,4401.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,02,AG,0.00,0.00,0.00,0.00,0.00,0.00,34243.30,34243.30,99.00,99.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,11,ST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.30,50.30,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,01,AG,0.00,0.00,0.00,0.00,0.00,0.00,29315.00,29315.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,08,AG,0.00,0.00,0.00,0.00,0.00,0.00,38735.50,38735.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,46,XD,0.00,0.00,0.00,0.00,0.00,0.00,2282.50,2282.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,35,CH,500.00,500.00,0.00,0.00,0.00,0.00,2090.00,2090.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2010-01-03 00:00:00.000,11014,08,DK,0.00,0.00,0.00,0.00,0.00,0.00,6417.00,6417.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
